Pennsylvania,2005,March,10
Louisiana,2004,August,3
New Mexico,2007,December,3
Minnesota,2005,March,2
Nevada,2007,July,3
New Jersey,2010,December,7
New Jersey,2004,September,4
West Virginia,2010,October,1
Connecticut,2007,January,2
Virginia,2012,May,4
Oklahoma,2006,January,6
New York,2012,January,2
Michigan,2007,August,5
Kansas,2007,September,1
Pennsylvania,2014,October,6
North Carolina,2008,September,7
New York,2005,October,9
Virginia,2006,January,4
Missouri,2008,December,1
North Carolina,2005,July,5
Texas,2011,October,13
Alaska,2010,December,1
Virginia,2009,January,2
Texas,2007,May,14
Colorado,2004,December,2
Michigan,2009,June,8
Arkansas,2010,April,1
Idaho,2004,July,1
Illinois,2007,August,8
New Hampshire,2012,July,2
Pennsylvania,2008,January,8
Indiana,2007,March,3
Louisiana,2013,November,5
Pennsylvania,2007,August,3
Colorado,2007,September,2
New York,2004,December,5
Minnesota,2009,November,1
Oklahoma,2014,June,4
Nevada,2014,May,2
Florida,2011,August,8
Tennessee,2013,December,4
Maine,2006,November,2
Virginia,2011,February,2
Georgia,2011,May,9
Virginia,2010,October,3
Kentucky,2008,January,1
Wisconsin,2007,May,2
Florida,2010,October,5
District of Columbia,2004,November,1
Mississippi,2012,August,1
Mississippi,2007,December,1
Tennessee,2008,March,6
New York,2012,February,4
Kentucky,2012,March,1
Ohio,2006,September,4
Mississippi,2004,March,1
Georgia,2014,May,4
New Mexico,2005,May,2
Oklahoma,2012,December,1
Nevada,2013,January,1
Nebraska,2006,August,2
Nebraska,2008,August,1
North Carolina,2014,December,6
Wyoming,2004,September,1
Delaware,2011,September,1
New Jersey,2007,June,3
Kansas,2014,December,2
Maine,2010,May,1
Oklahoma,2008,September,2
New York,2008,September,10
Wisconsin,2012,March,1
Maryland,2010,July,7
New Jersey,2008,January,6
Washington,2014,August,2
Pennsylvania,2009,April,6
Georgia,2013,June,4
New York,2014,April,4
New York,2007,August,7
Michigan,2013,February,4
Ohio,2010,March,7
Florida,2011,December,9
Maryland,2010,August,10
South Carolina,2008,September,4
South Carolina,2009,October,5
Illinois,2013,June,3
West Virginia,2013,February,1
Delaware,2012,January,1
Illinois,2006,June,6
Illinois,2008,October,5
Nebraska,2011,February,1
Louisiana,2008,July,3
Missouri,2007,October,5
Virginia,2005,January,2
Florida,2011,November,9
Florida,2006,November,9
Texas,2005,October,15
South Dakota,2008,February,1
Illinois,2013,July,10
Pennsylvania,2009,May,9
Alaska,2010,August,1
Arizona,2007,December,2
New Jersey,2009,September,5
Nevada,2005,July,4
South Carolina,2007,February,1
West Virginia,2013,March,1
Utah,2014,February,1
Tennessee,2004,January,4
Wyoming,2004,May,1
Mississippi,2004,December,2
Kentucky,2004,March,3
Michigan,2004,July,9
Rhodes Island,2009,August,1
Minnesota,2010,June,1
California,2008,April,16
Kentucky,2011,January,1
Washington,2011,May,1
Louisiana,2007,April,2
Tennessee,2012,August,2
Washington,2004,December,4
Michigan,2004,May,5
New Jersey,2007,July,5
Kansas,2011,July,2
Texas,2013,July,13
Idaho,2007,August,1
Pennsylvania,2012,February,6
Maryland,2006,September,3
North Carolina,2011,January,4
Pennsylvania,2011,December,4
Washington,2006,September,2
Missouri,2013,January,5
Oregon,2008,March,1
Georgia,2005,November,3
Hawaii,2010,December,1
New Jersey,2012,September,6
Oklahoma,2008,January,1
Arizona,2006,March,3
Georgia,2012,September,4
North Carolina,2005,December,8
California,2009,June,15
Michigan,2014,August,6
Virginia,2013,March,2
West Virginia,2012,June,1
Massachusetts,2012,September,1
Missouri,2004,June,2
New Jersey,2007,August,3
Nevada,2007,August,5
New York,2006,March,7
New Jersey,2014,September,6
Ohio,2006,January,7
Tennessee,2013,October,1
Indiana,2013,July,4
New Mexico,2009,July,1
Wisconsin,2014,November,1
Montana,2004,February,1
West Virginia,2010,August,1
Ohio,2011,November,5
Missouri,2009,September,3
Michigan,2010,December,4
Wyoming,2005,September,1
Ohio,2010,February,2
Illinois,2008,April,2
Georgia,2004,April,3
Tennessee,2014,June,3
Mississippi,2010,March,1
Minnesota,2009,December,1
Florida,2004,June,5
Arkansas,2006,October,2
Colorado,2004,June,3
Pennsylvania,2013,September,6
Nevada,2010,July,2
Pennsylvania,2008,September,4
Florida,2013,July,12
Minnesota,2010,February,1
Maryland,2013,July,3
Maryland,2008,January,6
West Virginia,2014,October,1
Arkansas,2007,January,2
Mississippi,2007,November,3
Washington,2013,May,4
New York,2006,April,4
Connecticut,2010,March,2
Michigan,2013,December,5
Wisconsin,2012,June,2
District of Columbia,2005,August,3
Oregon,2006,October,1
Tennessee,2011,July,5
California,2005,April,16
Kansas,2005,October,1
District of Columbia,2004,July,2
South Carolina,2014,February,2
Oklahoma,2007,August,3
Arizona,2014,September,3
Massachusetts,2005,January,2
Indiana,2012,April,1
South Carolina,2014,April,3
Maryland,2012,January,3
Minnesota,2011,August,1
Michigan,2009,August,12
Arizona,2008,April,5
Pennsylvania,2010,January,1
Michigan,2011,August,5
Minnesota,2010,May,4
Washington,2007,March,2
Arizona,2005,December,4
Florida,2013,October,14
Pennsylvania,2010,December,5
Missouri,2008,November,3
Pennsylvania,2007,November,11
North Carolina,2006,November,6
Georgia,2006,September,5
Kentucky,2014,May,3
Washington,2010,March,1
Arizona,2005,July,2
West Virginia,2014,April,1
Georgia,2004,February,2
California,2012,May,16
Texas,2013,September,14
Pennsylvania,2006,October,3
Iowa,2004,December,1
Indiana,2008,January,2
Arizona,2013,February,4
Minnesota,2011,April,1
North Carolina,2012,October,5
Illinois,2008,February,2
Michigan,2007,November,7
District of Columbia,2004,August,1
Nevada,2013,August,2
Ohio,2007,August,3
New Jersey,2009,March,3
Mississippi,2013,July,1
Pennsylvania,2013,August,6
Rhodes Island,2010,September,2
Arkansas,2011,January,4
New York,2011,June,7
Mississippi,2006,January,1
West Virginia,2007,November,1
South Carolina,2010,August,1
Kentucky,2004,February,1
Missouri,2006,September,2
Arizona,2012,June,1
Arkansas,2006,May,1
Missouri,2014,June,5
Indiana,2009,December,2
Texas,2006,June,12
Maryland,2004,December,4
Massachusetts,2013,August,1
South Carolina,2007,March,2
Michigan,2007,May,4
Arizona,2011,July,2
Massachusetts,2012,May,1
Nevada,2011,October,3
Kentucky,2013,September,1
Louisiana,2008,September,2
Utah,2013,December,1
Alaska,2013,May,1
Michigan,2011,March,2
Ohio,2010,December,5
Maryland,2004,November,5
Oklahoma,2007,September,3
Tennessee,2009,July,8
Washington,2006,March,1
Kansas,2006,December,1
Mississippi,2009,August,1
Wisconsin,2014,August,3
Oklahoma,2012,September,6
Connecticut,2012,December,5
New Jersey,2008,November,4
Wisconsin,2007,August,3
Massachusetts,2006,April,1
Indiana,2005,November,5
Pennsylvania,2007,May,7
Colorado,2010,December,1
Florida,2013,August,11
Massachusetts,2012,March,1
Florida,2011,May,9
Minnesota,2009,September,1
Connecticut,2012,January,1
Michigan,2005,April,3
Kansas,2005,May,2
Georgia,2010,November,3
South Carolina,2006,December,5
Kentucky,2011,August,2
Virginia,2007,November,3
North Carolina,2008,November,4
Pennsylvania,2004,June,3
New Mexico,2008,April,2
Minnesota,2012,October,2
New Jersey,2007,April,5
Virginia,2005,October,4
Florida,2012,July,13
Mississippi,2007,January,1
Oklahoma,2007,April,1
Nevada,2010,September,2
Minnesota,2013,January,1
Arizona,2008,December,2
New York,2011,October,3
New Mexico,2004,March,1
California,2010,December,8
Maryland,2006,March,3
Texas,2014,January,10
District of Columbia,2007,January,1
Montana,2004,March,1
Hawaii,2010,September,1
California,2005,August,36
Missouri,2012,January,3
Oklahoma,2009,September,1
South Carolina,2009,April,2
Arkansas,2011,April,1
Maryland,2013,October,3
Mississippi,2005,July,2
Missouri,2005,November,3
New Mexico,2006,August,1
Idaho,2005,January,2
Arkansas,2007,April,1
Oregon,2011,August,1
Washington,2007,June,1
Wisconsin,2011,March,2
North Carolina,2004,April,2
South Carolina,2011,October,1
Texas,2013,April,14
Kentucky,2012,January,2
Maryland,2005,June,9
Tennessee,2014,May,2
Minnesota,2010,August,1
Wisconsin,2007,November,1
Oklahoma,2010,October,2
Florida,2014,May,14
Wisconsin,2006,October,3
Massachusetts,2009,April,2
New York,2007,January,6
Maryland,2008,November,5
Wisconsin,2010,August,2
New Jersey,2012,July,3
Texas,2010,October,8
Michigan,2005,September,11
Maryland,2007,October,5
Missouri,2012,December,7
Iowa,2009,April,1
District of Columbia,2007,March,1
Massachusetts,2005,July,2
Florida,2007,December,12
California,2009,January,21
Georgia,2006,April,3
Ohio,2008,October,5
Minnesota,2014,April,1
Connecticut,2008,January,1
Alabama,2005,February,3
Mississippi,2006,October,4
Pennsylvania,2004,November,9
Idaho,2013,January,1
Wisconsin,2010,December,1
Colorado,2013,December,1
Washington,2005,April,1
Virginia,2009,March,2
Michigan,2014,June,6
Nevada,2014,February,1
Georgia,2014,March,6
Pennsylvania,2013,January,11
Washington,2005,February,3
North Carolina,2009,September,3
Nevada,2005,June,1
California,2005,July,28
Louisiana,2010,April,4
Minnesota,2005,June,1
New Mexico,2008,January,1
Arkansas,2007,September,1
Pennsylvania,2004,July,4
Tennessee,2013,June,5
Mississippi,2007,April,2
Florida,2009,January,5
Indiana,2008,March,4
Washington,2014,June,1
Michigan,2004,November,3
Nevada,2014,March,2
Oklahoma,2007,October,1
Massachusetts,2008,February,3
Washington,2008,March,2
Connecticut,2014,September,1
Alabama,2004,February,2
Arkansas,2013,August,3
Massachusetts,2004,June,3
Oregon,2010,November,1
Mississippi,2008,November,1
Michigan,2012,February,4
Colorado,2008,January,1
Georgia,2008,April,5
Louisiana,2014,January,3
Florida,2009,September,15
Alabama,2006,February,1
Illinois,2014,May,4
Missouri,2005,October,4
Mississippi,2006,December,1
New York,2005,August,5
North Carolina,2010,October,2
Louisiana,2010,August,7
Indiana,2009,September,3
Kansas,2004,June,1
Pennsylvania,2010,March,7
Oklahoma,2014,July,1
Missouri,2006,May,7
Louisiana,2013,December,4
Iowa,2004,February,2
Wisconsin,2008,September,1
Oklahoma,2008,July,2
Ohio,2014,December,4
Virginia,2009,December,6
Tennessee,2006,November,3
Hawaii,2004,June,1
South Carolina,2008,December,3
South Dakota,2010,January,1
Michigan,2007,February,5
Michigan,2008,January,1
Minnesota,2012,November,1
Florida,2006,July,15
Alabama,2007,August,2
Michigan,2005,January,9
Nevada,2005,November,1
Louisiana,2011,May,6
New Mexico,2005,September,2
Ohio,2013,February,3
California,2010,September,10
Virginia,2007,December,5
North Carolina,2014,March,2
New York,2008,December,3
Missouri,2004,December,4
Michigan,2009,May,6
Missouri,2011,July,2
Massachusetts,2007,October,1
Colorado,2005,June,2
Indiana,2007,February,1
Kansas,2014,February,1
Pennsylvania,2012,November,4
North Carolina,2009,November,4
New Mexico,2009,March,2
Georgia,2010,March,3
Georgia,2013,December,4
Illinois,2007,February,4
South Carolina,2010,November,3
Arizona,2006,May,4
Mississippi,2010,January,4
Texas,2007,January,11
South Dakota,2007,January,1
Arizona,2013,October,4
Oklahoma,2009,January,6
Indiana,2014,July,1
Arkansas,2012,August,1
Arizona,2005,October,5
Utah,2013,February,1
Nevada,2008,February,2
Alabama,2005,October,2
Michigan,2008,July,6
Michigan,2005,May,8
South Carolina,2010,February,2
Alabama,2004,April,1
Oklahoma,2005,July,1
Texas,2004,September,14
Arkansas,2005,December,3
Missouri,2013,October,2
Florida,2006,April,13
Arizona,2010,February,1
New Jersey,2009,February,1
New York,2013,March,5
Wisconsin,2014,May,1
Michigan,2014,February,6
South Carolina,2008,March,1
Delaware,2009,July,2
Pennsylvania,2011,September,3
Kansas,2008,November,1
Michigan,2012,March,3
Nevada,2005,February,2
Massachusetts,2012,December,1
Texas,2008,January,10
Arizona,2006,January,2
California,2014,March,20
Indiana,2011,July,4
Maine,2012,December,1
New York,2009,October,4
Indiana,2004,October,1
New York,2008,March,7
South Carolina,2006,March,3
Kansas,2007,August,1
Oklahoma,2014,May,2
Wisconsin,2008,August,1
North Carolina,2006,May,3
Louisiana,2009,May,4
North Carolina,2013,December,7
Kentucky,2013,April,2
Arizona,2012,April,3
Kansas,2009,May,1
Ohio,2009,December,2
South Carolina,2012,February,2
Florida,2004,July,6
New Mexico,2011,May,1
West Virginia,2014,December,3
Nevada,2010,June,1
Ohio,2006,August,1
Kentucky,2004,January,1
Arizona,2011,April,2
New Mexico,2010,July,3
Arkansas,2006,August,3
Tennessee,2006,September,5
Tennessee,2010,August,2
Iowa,2006,February,1
Oklahoma,2008,April,1
Missouri,2004,November,5
New Jersey,2014,December,3
Colorado,2009,December,1
Hawaii,2013,May,1
Minnesota,2011,December,1
Florida,2013,May,4
Connecticut,2011,August,1
New Mexico,2010,October,1
North Carolina,2011,December,4
Texas,2008,March,7
Kansas,2014,June,3
California,2009,July,24
Virginia,2005,July,8
Pennsylvania,2013,April,3
California,2013,May,24
Kansas,2005,August,1
Pennsylvania,2005,April,8
Missouri,2004,July,1
Ohio,2007,March,4
California,2014,October,15
Oklahoma,2011,October,1
Arizona,2013,June,3
Washington,2006,May,2
Missouri,2007,September,4
Kentucky,2006,September,1
Missouri,2012,March,4
Tennessee,2014,November,5
Michigan,2012,October,5
Indiana,2010,September,2
New Mexico,2007,July,1
California,2008,December,16
Nevada,2009,March,1
Ohio,2011,February,1
Arizona,2004,April,5
Pennsylvania,2004,April,5
Illinois,2009,June,6
Oregon,2012,August,3
New Mexico,2010,August,2
California,2008,January,23
Kentucky,2013,June,2
Wyoming,2011,November,1
Alabama,2006,May,4
Michigan,2011,February,4
Colorado,2013,September,3
Georgia,2009,June,5
South Carolina,2007,November,5
Florida,2008,December,8
Louisiana,2005,July,3
New Jersey,2013,December,4
Texas,2012,December,5
Arkansas,2009,November,2
Ohio,2005,January,7
Montana,2014,December,1
Montana,2014,March,1
Colorado,2010,May,1
Washington,2012,June,4
Colorado,2006,June,2
California,2006,November,23
Georgia,2009,July,9
Louisiana,2011,January,3
Ohio,2007,November,4
Alaska,2005,May,1
Alabama,2005,November,6
Arkansas,2008,September,3
North Carolina,2007,May,3
California,2012,March,15
Arkansas,2010,February,1
Vermont,2006,September,1
New York,2010,April,8
Colorado,2012,August,2
Ohio,2011,August,6
Kentucky,2012,December,2
New Jersey,2006,July,5
Montana,2013,August,1
New Mexico,2013,December,1
North Carolina,2005,January,4
Kentucky,2014,August,2
Virginia,2012,January,3
New York,2004,April,10
Ohio,2004,March,7
Wisconsin,2014,October,2
District of Columbia,2006,September,2
Michigan,2009,April,7
Washington,2014,October,2
Georgia,2012,December,3
Georgia,2005,August,5
California,2010,March,20
Colorado,2014,December,2
Virginia,2009,May,5
Oregon,2013,December,1
Maryland,2009,January,4
Louisiana,2007,February,4
Massachusetts,2013,January,2
Indiana,2011,February,1
Oklahoma,2014,September,1
Tennessee,2012,March,6
Texas,2012,March,15
Vermont,2004,November,1
Washington,2004,November,2
Alaska,2012,September,2
Minnesota,2007,May,2
Virginia,2006,November,6
California,2013,September,14
Texas,2005,August,7
New York,2011,December,4
California,2006,August,27
New Jersey,2004,February,5
Iowa,2013,June,2
Michigan,2006,April,6
Georgia,2012,January,3
Ohio,2009,June,5
New Jersey,2012,January,3
North Carolina,2013,June,3
South Dakota,2010,October,1
Louisiana,2012,February,1
Minnesota,2006,June,2
Florida,2005,December,7
Arkansas,2004,November,1
Kansas,2004,April,2
California,2011,July,23
Indiana,2007,August,3
Oregon,2011,May,1
South Carolina,2005,April,3
Minnesota,2013,July,1
Illinois,2008,August,7
Florida,2014,November,9
Illinois,2014,June,3
Kentucky,2004,November,3
Tennessee,2008,June,3
Mississippi,2007,August,1
Oklahoma,2004,February,2
New Jersey,2008,May,3
Maryland,2007,March,5
Missouri,2012,June,6
Illinois,2005,September,1
Washington,2008,May,2
California,2012,October,16
Alaska,2006,March,1
South Carolina,2010,December,3
Connecticut,2013,May,1
Florida,2008,April,8
New Jersey,2005,November,5
Washington,2004,July,3
Massachusetts,2014,April,1
Tennessee,2004,September,2
District of Columbia,2013,September,3
North Dakota,2010,February,1
Oregon,2004,May,1
New Jersey,2012,June,3
South Carolina,2013,March,2
New York,2005,May,6
Texas,2010,December,9
Virginia,2007,April,10
California,2004,March,14
Washington,2008,June,2
California,2004,February,20
Nebraska,2008,March,1
Virginia,2005,September,1
South Carolina,2005,August,5
Arizona,2004,January,5
Nebraska,2013,February,1
Ohio,2009,March,1
Pennsylvania,2007,February,5
Florida,2009,June,9
Indiana,2010,March,2
Missouri,2013,July,1
Illinois,2010,December,2
Arkansas,2006,June,2
Washington,2012,November,1
Tennessee,2012,September,4
New Jersey,2014,November,4
Wisconsin,2012,October,1
Wisconsin,2010,September,2
Indiana,2012,December,3
Washington,2009,January,2
Arizona,2013,December,4
Ohio,2004,October,4
Ohio,2007,October,5
Missouri,2014,August,2
Mississippi,2010,December,1
Indiana,2011,October,2
New York,2008,January,7
Missouri,2004,April,4
Connecticut,2004,October,1
Kentucky,2008,May,2
Texas,2005,April,16
Tennessee,2008,November,1
Kentucky,2004,June,2
Arizona,2004,May,5
New Jersey,2004,April,5
Ohio,2013,November,4
Illinois,2004,August,3
Washington,2014,July,3
Maryland,2006,February,3
Florida,2011,April,8
District of Columbia,2006,July,1
Colorado,2013,August,2
New Mexico,2009,January,2
Kentucky,2008,September,1
Wisconsin,2013,July,1
Kansas,2005,December,2
Alabama,2010,February,2
Louisiana,2009,September,6
Indiana,2007,January,1
New Mexico,2011,December,1
Texas,2007,March,9
Washington,2011,December,2
Florida,2007,August,9
Wisconsin,2014,July,1
Indiana,2010,June,2
Florida,2008,February,15
District of Columbia,2007,November,3
District of Columbia,2010,February,1
Kansas,2006,April,1
Ohio,2010,November,7
Maine,2011,November,1
Ohio,2004,February,6
New Jersey,2011,October,3
Alabama,2007,May,2
Oklahoma,2010,November,1
North Carolina,2007,April,7
Maine,2012,October,1
Arkansas,2004,February,1
Missouri,2014,May,3
Oklahoma,2004,December,2
North Carolina,2010,March,2
Utah,2005,June,2
Connecticut,2011,November,1
Oregon,2007,September,2
Maryland,2013,June,3
Arizona,2013,January,5
Mississippi,2004,July,1
Wisconsin,2012,November,2
North Carolina,2008,January,7
California,2011,May,17
Tennessee,2012,February,4
Alaska,2005,December,2
Maryland,2009,December,5
California,2012,August,16
Oklahoma,2006,September,1
Pennsylvania,2012,October,8
Kansas,2014,March,1
Alaska,2011,June,1
Kentucky,2007,October,1
Arkansas,2006,December,2
Washington,2012,February,2
Massachusetts,2009,December,1
Washington,2006,August,3
Washington,2005,May,1
Kansas,2008,March,2
Michigan,2008,August,6
Tennessee,2004,October,3
Louisiana,2009,April,7
New Mexico,2005,July,3
Missouri,2008,August,7
New Jersey,2010,September,5
Kansas,2009,April,1
Florida,2008,September,10
Illinois,2010,February,2
Illinois,2012,August,5
Illinois,2005,April,4
District of Columbia,2011,February,1
Indiana,2010,February,2
Kansas,2011,May,1
Florida,2012,May,5
Arkansas,2010,August,1
North Carolina,2008,June,7
Arizona,2011,January,6
Arizona,2004,December,5
Minnesota,2004,March,1
New York,2014,June,1
Nevada,2006,May,3
Washington,2007,October,1
Maryland,2012,March,6
Utah,2011,December,1
Colorado,2004,November,3
Nevada,2007,October,1
Colorado,2010,November,2
Mississippi,2008,February,2
Maryland,2004,July,2
Oklahoma,2009,August,3
Oregon,2012,May,2
Louisiana,2004,May,5
Arizona,2004,November,5
Alabama,2006,August,6
Wisconsin,2008,May,1
Oklahoma,2006,July,1
Nevada,2013,February,1
Oklahoma,2006,June,1
Michigan,2006,July,8
Iowa,2007,January,1
New York,2005,January,8
Washington,2014,February,6
Maryland,2004,June,4
Louisiana,2008,February,11
Connecticut,2009,June,1
New Mexico,2006,March,1
Kansas,2007,November,1
New Jersey,2004,December,5
Missouri,2009,October,3
Colorado,2012,July,3
Rhodes Island,2004,September,1
Colorado,2006,April,3
Florida,2010,June,12
Louisiana,2014,June,2
Mississippi,2008,April,1
North Carolina,2004,January,1
Missouri,2004,September,5
Tennessee,2009,January,3
Colorado,2004,May,1
Missouri,2011,April,6
North Carolina,2007,August,6
Mississippi,2011,September,1
Illinois,2004,February,2
Kentucky,2008,October,1
Washington,2007,December,1
Louisiana,2004,January,4
Texas,2009,July,14
Arkansas,2005,February,2
Florida,2006,January,15
Nevada,2004,August,2
Alaska,2012,December,1
Virginia,2014,September,2
New Mexico,2012,April,1
Oklahoma,2004,March,3
Louisiana,2011,August,3
Wisconsin,2009,May,2
South Carolina,2011,March,3
Missouri,2011,November,4
Colorado,2013,April,3
Illinois,2007,October,3
Wisconsin,2004,April,1
South Carolina,2004,May,6
Arkansas,2013,January,1
West Virginia,2014,August,1
Maryland,2009,June,3
New York,2012,November,8
Massachusetts,2004,October,5
Virginia,2009,August,2
New Mexico,2004,February,2
Georgia,2014,August,5
Tennessee,2010,January,7
Montana,2008,August,1
Utah,2004,March,2
Colorado,2006,September,1
Maryland,2010,October,3
Maryland,2009,April,2
California,2014,May,24
South Carolina,2007,June,3
Massachusetts,2011,March,2
West Virginia,2012,December,1
Oklahoma,2005,September,1
South Carolina,2010,March,2
Massachusetts,2009,March,2
Ohio,2010,June,3
Minnesota,2007,August,1
California,2012,July,14
Pennsylvania,2009,October,7
Maryland,2013,September,2
Texas,2005,May,10
New York,2013,February,6
Kentucky,2010,August,2
Indiana,2010,December,8
Delaware,2008,November,1
Oklahoma,2010,December,1
Virginia,2008,April,4
Kentucky,2009,November,3
North Carolina,2013,February,3
Illinois,2008,May,4
Missouri,2012,October,6
Michigan,2006,June,4
Maryland,2008,June,7
Indiana,2013,May,2
District of Columbia,2007,July,1
Nebraska,2013,August,2
Georgia,2007,September,4
Georgia,2013,February,2
Wisconsin,2006,March,3
North Carolina,2010,February,7
District of Columbia,2006,June,3
New York,2014,November,5
New York,2013,November,5
Minnesota,2010,October,1
Alabama,2007,November,1
Tennessee,2005,July,6
Texas,2014,May,13
Louisiana,2010,March,7
Virginia,2010,May,5
Florida,2012,June,11
Virginia,2008,July,5
New Mexico,2011,July,1
Minnesota,2008,December,1
Arkansas,2007,June,2
New Jersey,2008,August,5
Texas,2004,October,11
